"ID","Reef","lat","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
"09-351","Kurnaderi Reef",-9.3,0,0.6,3.8,0.9,0,0.4,0.1,0.2,0.7,0.1,0,0,0,0,0,0,0,3.4,1.2,1,2.3,0.6,1.7,0.7,3,4.1,0.8,1.2,1.6,2.4,2.4,0,0.1,0.4,0.4,3.7,1.3,2.1,2,0.7,1.2,2,1.9,0.5,1.4
"09-352","Watawari and Ibu Reefs",-9.3,0,0.6,3.9,0.9,0,0.4,0.1,0.3,0.7,0.1,0,0,0,0,0,0,0,3.5,1.2,1,2.3,0.6,1.7,0.8,3,4.1,0.7,1.2,1.6,2.4,2.4,0,0.1,0.4,0.4,3.7,1.3,2,1.9,0.7,1.3,2.1,1.9,0.5,1.5
"09-353","Kumusi and Aragoro Reefs",-9.3,0,0.6,3.9,0.9,0,0.4,0.1,0.3,0.8,0.1,0,0,0,0,0,0,0,3.5,1.2,1.1,2.3,0.6,1.7,0.8,3,4.2,0.7,1.2,1.6,2.4,2.4,0,0.1,0.3,0.3,3.8,1.4,2,1.8,0.8,1.5,2.1,1.9,0.5,1.7
"09-354","U/N Reef",-9.3,0,0.6,4.3,0.9,0,0.3,0,0.4,0.9,0.3,0,0,0,0,0,0,0,3.6,1.3,1.3,2.2,0.6,1.8,1.3,3,4.6,0.6,1.1,1.6,2.5,2.5,0,0.3,0,0,4.1,1.6,1.7,1.2,1,2.4,2.4,1.9,0.5,2.7
"09-355","Wapa Reef",-9.5,0,0.7,4.8,1.3,0,0.5,0,0.1,0.4,0.4,0,0,0,0,0,0,0,2.6,1.2,1.5,2.7,0.4,2,0.4,1.6,2.3,0.6,1,1.5,2.7,2.7,0,0,0,0,3.5,1.2,1.8,0.9,0.9,2.8,2.9,1.1,1,5
"09-356","U/N Reef",-9.6,0,0.8,5.2,1.4,0,0.5,0,0.1,0.4,0.5,0,0,0,0,0,0,0,2.5,1.2,1.6,2.7,0.3,1.9,0.6,1.6,2.4,0.6,1,1.5,2.8,2.8,0,0,0,0,3.7,1.3,1.7,0.5,1.1,3.8,3.8,1.2,1.1,6.3
"09-357","Mutacomai and Dagagota Reefs",-9.3,0,0.6,4.3,0.9,0,0.3,0,0.4,0.9,0.3,0,0,0,0,0,0,0,3.6,1.3,1.3,2.2,0.6,1.8,1.3,3,4.6,0.6,1.1,1.6,2.5,2.5,0,0.3,0,0,4.1,1.6,1.7,1.2,1,2.4,2.4,1.9,0.5,2.7
"09-358","Kokope Reef",-9.4,0,0.6,4.3,1,0,0.3,0,0.4,0.9,0.3,0,0,0,0,0,0,0,3.5,1.3,1.3,2.3,0.6,1.8,1.2,2.9,4.5,0.6,1.1,1.6,2.5,2.5,0,0.3,0,0,4.1,1.6,1.7,1.2,1,2.5,2.5,1.9,0.5,2.8
"09-359","U/N Reef",-9.3,0,0.6,4.3,0.9,0,0.3,0,0.4,0.9,0.3,0,0,0,0,0,0,0,3.6,1.3,1.3,2.2,0.6,1.8,1.3,3,4.6,0.6,1.1,1.6,2.5,2.5,0,0.3,0,0,4.1,1.6,1.7,1.2,1,2.4,2.4,1.9,0.5,2.7
"09-360","U/N Reef",-9.1,0,0.6,3.7,0.8,0,0.2,0,0.7,1.2,0.1,0,0,0,0,0,0,0,3.6,1.2,1,2.2,0.6,1.4,1.4,3.1,4.6,0.6,1,1.1,2,2,0,0.1,0.1,0.1,4.4,1.6,1.7,1.8,0.7,1.5,2.1,1.9,0.6,1.2
"09-361","U/N Reef",-9.3,0,0.6,4.3,0.9,0,0.3,0,0.4,0.9,0.3,0,0,0,0,0,0,0,3.6,1.3,1.3,2.2,0.6,1.8,1.3,3,4.6,0.6,1.1,1.6,2.5,2.5,0,0.3,0,0,4.1,1.6,1.7,1.2,1,2.4,2.4,1.9,0.5,2.7
"09-362","U/N Reef",-9.4,0,0.6,4.4,1,0,0.3,0,0.4,0.9,0.3,0,0,0,0,0,0,0,3.5,1.3,1.3,2.3,0.6,1.8,1.2,2.9,4.4,0.6,1.1,1.6,2.5,2.5,0,0.3,0,0,4.1,1.6,1.7,1.2,1,2.5,2.5,1.9,0.5,2.9
"09-363","U/N Reef",-9.3,0,0.6,4.3,0.9,0,0.3,0,0.4,0.9,0.3,0,0,0,0,0,0,0,3.6,1.3,1.3,2.2,0.6,1.8,1.3,3,4.6,0.6,1.1,1.6,2.5,2.5,0,0.3,0,0,4.1,1.6,1.7,1.2,1,2.4,2.4,1.9,0.5,2.7
"09-364","U/N Reef",-9.4,0,0.8,5.2,1.4,0,0.5,0,0.1,0.4,0.5,0,0,0,0,0,0,0,2.5,1.2,1.6,2.7,0.3,1.9,0.6,1.6,2.4,0.6,1,1.5,2.8,2.8,0,0,0,0,3.7,1.3,1.7,0.5,1.1,3.8,3.8,1.2,1.1,6.3
"09-365","U/N Reef",-9.3,0,0.6,4.3,0.9,0,0.3,0,0.4,0.9,0.3,0,0,0,0,0,0,0,3.6,1.3,1.3,2.2,0.6,1.8,1.3,3,4.6,0.6,1.1,1.6,2.5,2.5,0,0.3,0,0,4.1,1.6,1.7,1.2,1,2.4,2.4,1.9,0.5,2.7
"09-366","U/N Reef",-9.3,0,0.6,4.3,0.9,0,0.3,0,0.4,0.9,0.3,0,0,0,0,0,0,0,3.6,1.3,1.3,2.2,0.6,1.8,1.3,3,4.6,0.6,1.1,1.6,2.5,2.5,0,0.3,0,0,4.1,1.6,1.7,1.2,1,2.4,2.4,1.9,0.5,2.7
"09-367","U/N Reef",-9.3,0,0.6,4.3,0.9,0,0.3,0,0.4,0.9,0.3,0,0,0,0,0,0,0,3.6,1.3,1.3,2.2,0.6,1.8,1.3,3,4.6,0.6,1.1,1.6,2.5,2.5,0,0.3,0,0,4.1,1.6,1.7,1.2,1,2.4,2.4,1.9,0.5,2.7
"09-368","U/N Reef",-9.4,0,0.6,4.3,0.9,0,0.3,0,0.4,0.9,0.3,0,0,0,0,0,0,0,3.6,1.3,1.3,2.2,0.6,1.8,1.3,3,4.6,0.6,1.1,1.6,2.5,2.5,0,0.3,0,0,4.1,1.6,1.7,1.2,1,2.4,2.4,1.9,0.5,2.7
"09-370","U/N Reef",-9.7,0,0.5,3.8,1.4,0.2,0.9,0,0.3,0.6,0.6,0,0,0,0,0,0,0,2.4,1.1,0.8,2.6,0.3,2,0,1.2,1.4,0.6,1.3,1.8,2.6,2.6,0,0,0,0,3.7,0.8,2.3,2.3,1.1,2.2,2.2,0.5,1.4,5.3
"09-371","U/N Reef",-9.8,0,0.5,3.8,1.4,0.2,0.9,0,0.3,0.6,0.6,0,0,0,0,0,0,0,2.4,1.1,0.8,2.6,0.3,2,0,1.2,1.4,0.6,1.3,1.8,2.6,2.6,0,0,0,0,3.7,0.8,2.3,2.3,1.1,2.2,2.2,0.5,1.4,5.3
"09-372","Zagai Island Reef",-9.9,0,0.5,3.8,1.4,0.2,0.9,0,0.3,0.6,0.6,0,0,0,0,0,0,0,2.4,1.1,0.8,2.6,0.3,2,0,1.2,1.4,0.6,1.3,1.8,2.6,2.6,0,0,0,0,3.7,0.8,2.3,2.3,1.1,2.2,2.2,0.5,1.4,5.3
"09-374","U/N Reef",-9.7,0,0.5,3.8,1.4,0.2,0.9,0,0.3,0.6,0.6,0,0,0,0,0,0,0,2.4,1.1,0.8,2.6,0.3,2,0,1.2,1.4,0.6,1.3,1.8,2.6,2.6,0,0,0,0,3.7,0.8,2.3,2.3,1.1,2.2,2.2,0.5,1.4,5.3
"09-375","U/N Reef",-9.7,0,0.5,3.8,1.4,0.2,0.9,0,0.3,0.6,0.6,0,0,0,0,0,0,0,2.4,1.1,0.8,2.6,0.3,2,0,1.2,1.4,0.6,1.3,1.8,2.6,2.6,0,0,0,0,3.7,0.8,2.3,2.3,1.1,2.2,2.2,0.5,1.4,5.3
"09-376","Dungeness (Jeaka) Reef",-9.9,0,0.4,2.9,1.3,0.2,1,0.1,0.3,0.6,0.8,0,0,0,0,0,0,0,1.8,1.1,0.6,2,0,1.7,0,1,0.8,0.3,1,1.5,2.3,2.3,0,0,0,0,3.9,0.5,1.9,1.9,2.1,2,2,0,0.8,5.5
"09-377","U/N Reef",-9.6,0,0.5,3.8,1.4,0.2,0.9,0,0.3,0.6,0.6,0,0,0,0,0,0,0,2.4,1.1,0.8,2.6,0.3,2,0,1.2,1.4,0.6,1.3,1.8,2.6,2.6,0,0,0,0,3.7,0.8,2.3,2.3,1.1,2.2,2.2,0.5,1.4,5.3
"09-378","Tudu Island Reef",-9.8,0,0.5,3.8,1.4,0.2,0.9,0,0.3,0.6,0.6,0,0,0,0,0,0,0,2.4,1.1,0.8,2.6,0.3,2,0,1.2,1.4,0.6,1.3,1.8,2.6,2.6,0,0,0,0,3.7,0.8,2.3,2.3,1.1,2.2,2.2,0.5,1.4,5.3
"09-379","U/N Reef",-9.7,0,0.5,3.8,1.4,0.2,0.9,0,0.3,0.6,0.6,0,0,0,0,0,0,0,2.4,1.1,0.8,2.6,0.3,2,0,1.2,1.4,0.6,1.3,1.8,2.6,2.6,0,0,0,0,3.7,0.8,2.3,2.3,1.1,2.2,2.2,0.5,1.4,5.3
"09-380","U/N Reef",-9.7,0,0.5,3.8,1.4,0.2,0.9,0,0.3,0.6,0.6,0,0,0,0,0,0,0,2.4,1.1,0.8,2.6,0.3,2,0,1.2,1.4,0.6,1.3,1.8,2.6,2.6,0,0,0,0,3.7,0.8,2.3,2.3,1.1,2.2,2.2,0.5,1.4,5.3
"09-381","U/N Reef",-9.7,0,0.5,3.8,1.4,0.2,0.9,0,0.3,0.6,0.6,0,0,0,0,0,0,0,2.4,1.1,0.8,2.6,0.3,2,0,1.2,1.4,0.6,1.3,1.8,2.6,2.6,0,0,0,0,3.7,0.8,2.3,2.3,1.1,2.2,2.2,0.5,1.4,5.3
"09-382","U/N Reef",-9.7,0,0.5,3.8,1.4,0.2,0.9,0,0.3,0.6,0.6,0,0,0,0,0,0,0,2.4,1.1,0.8,2.6,0.3,2,0,1.2,1.4,0.6,1.3,1.8,2.6,2.6,0,0,0,0,3.7,0.8,2.3,2.3,1.1,2.2,2.2,0.5,1.4,5.3
"09-383","U/N Reef",-9.7,0,0.5,3.8,1.4,0.2,0.9,0,0.3,0.6,0.6,0,0,0,0,0,0,0,2.4,1.1,0.8,2.6,0.3,2,0,1.2,1.4,0.6,1.3,1.8,2.6,2.6,0,0,0,0,3.7,0.8,2.3,2.3,1.1,2.2,2.2,0.5,1.4,5.3
"09-384","U/N Reef",-9.7,0,0.5,3.8,1.4,0.2,0.9,0,0.3,0.6,0.6,0,0,0,0,0,0,0,2.4,1.1,0.8,2.6,0.3,2,0,1.2,1.4,0.6,1.3,1.8,2.6,2.6,0,0,0,0,3.7,0.8,2.3,2.3,1.1,2.2,2.2,0.5,1.4,5.3
"09-385","U/N Reef",-9.6,0,0.5,3.8,1.4,0.2,0.9,0,0.3,0.6,0.6,0,0,0,0,0,0,0,2.4,1.1,0.8,2.6,0.3,2,0,1.2,1.4,0.6,1.3,1.8,2.6,2.6,0,0,0,0,3.7,0.8,2.3,2.3,1.1,2.2,2.2,0.5,1.4,5.3
"09-386","U/N Reef",-9.7,0,0.5,3.8,1.4,0.2,0.9,0,0.3,0.6,0.6,0,0,0,0,0,0,0,2.4,1.1,0.8,2.6,0.3,2,0,1.2,1.4,0.6,1.3,1.8,2.6,2.6,0,0,0,0,3.7,0.8,2.3,2.3,1.1,2.2,2.2,0.5,1.4,5.3
"09-387","U/N Reef",-9.6,0,0.5,3.8,1.4,0.2,0.9,0,0.3,0.6,0.6,0,0,0,0,0,0,0,2.4,1.1,0.8,2.6,0.3,2,0,1.2,1.4,0.6,1.3,1.8,2.6,2.6,0,0,0,0,3.7,0.8,2.3,2.3,1.1,2.2,2.2,0.5,1.4,5.3
"09-388","U/N Reef",-9.6,0,0.5,3.8,1.4,0.2,0.9,0,0.3,0.6,0.6,0,0,0,0,0,0,0,2.4,1.1,0.8,2.6,0.3,2,0,1.2,1.4,0.6,1.3,1.8,2.6,2.6,0,0,0,0,3.7,0.8,2.3,2.3,1.1,2.2,2.2,0.5,1.4,5.3
"09-389","U/N Reef",-9.7,0,0.5,3.8,1.4,0.2,0.9,0,0.3,0.6,0.6,0,0,0,0,0,0,0,2.4,1.1,0.8,2.6,0.3,2,0,1.2,1.4,0.6,1.3,1.8,2.6,2.6,0,0,0,0,3.7,0.8,2.3,2.3,1.1,2.2,2.2,0.5,1.4,5.3
"09-390","U/N Reef",-9.7,0,0.5,3.8,1.4,0.2,0.9,0,0.3,0.6,0.6,0,0,0,0,0,0,0,2.4,1.1,0.8,2.6,0.3,2,0,1.2,1.4,0.6,1.3,1.8,2.6,2.6,0,0,0,0,3.7,0.8,2.3,2.3,1.1,2.2,2.2,0.5,1.4,5.3
"09-391","Jacobus West Shoal",-9.9,0,0.4,2.9,1.3,0.2,1,0.1,0.3,0.6,0.8,0,0,0,0,0,0,0,1.8,1.1,0.6,2,0,1.7,0,1,0.8,0.3,1,1.5,2.3,2.3,0,0,0,0,3.9,0.5,1.9,1.9,2.1,2,2,0,0.8,5.5
"09-392","U/N Reef",-9.6,0,0.5,3.8,1.4,0.2,0.9,0,0.3,0.6,0.6,0,0,0,0,0,0,0,2.4,1.1,0.8,2.6,0.3,2,0,1.2,1.4,0.6,1.3,1.8,2.6,2.6,0,0,0,0,3.7,0.8,2.3,2.3,1.1,2.2,2.2,0.5,1.4,5.3
"09-393","U/N Reef",-9.6,0,0.6,3.9,1,0,0.7,0,0,0.3,0.3,0,0,0,0,0,0,0,2.7,1.1,1.2,2.7,0.5,2.1,0,1.4,1.7,0.7,1.2,1.6,2.6,2.6,0,0,0.1,0.1,3.2,0.8,1.9,1.9,0.5,0.6,0.8,0.8,0.8,2
"09-394","Warrior Reef",-9.7,0,0.5,4.1,1.4,0.1,0.8,0,0.2,0.5,0.6,0,0,0,0,0,0,0,2.5,1.1,1,2.7,0.3,2,0.1,1.3,1.5,0.6,1.2,1.7,2.6,2.6,0,0,0,0,3.5,0.8,2,1.8,1,2.1,2.1,0.5,1.1,4.9
"09-396","Roberts Reef",-10,0,0.5,2.9,1.5,0.2,1,0,0.1,0.4,0.8,0,0,0,0,0,0,0,1.8,1.1,0.8,2.4,0,1.7,0,0.8,0.7,0.1,0.4,0.8,1.7,1.4,0,0,0,0,2.8,0.4,0.7,0.7,1.5,1.5,1.5,0,0.3,4.8
"09-397","Arden (Garboy) Island Reef",-9.9,0,0.5,4.1,1.9,0.2,0.9,0,0,0.3,0.7,0,0,0,0,0,0,0,2.3,1.2,1.5,2.8,0,1.7,0,1.1,1,0.4,0.7,1.1,2.2,2.1,0,0,0,0,2.5,0.6,0.8,0,0.8,1.5,1.5,0,0.1,5.1
"09-398","Sugar-Ran Reef",-9.9,0,0.5,2.9,1.6,0.2,1.1,0,0,0.3,0.8,0,0,0,0,0,0,0,1.7,1.2,0.9,2.6,0,1.6,0,0.6,0.6,0,0.1,0.5,1.4,0.9,0,0,0,0,2.3,0.3,0.1,0.1,1.2,1.2,1.2,0,0,4.4
"09-399","Rennel (Mawarr) Island Reef",-9.8,0,0.5,4.2,1.9,0.2,0.8,0,0,0.3,0.6,0,0,0,0,0,0,0,2.3,1.2,1.6,2.8,0,1.7,0,1.2,1,0.4,0.8,1.2,2.3,2.3,0,0,0,0,2.5,0.6,0.9,0,0.7,1.6,1.6,0,0.1,5.2
"09-400","Aureed Island Reef",-10,0,0.5,2.9,1.6,0.2,1.1,0,0,0.3,0.8,0,0,0,0,0,0,0,1.7,1.2,0.9,2.6,0,1.6,0,0.6,0.6,0,0.1,0.5,1.4,0.9,0,0,0,0,2.3,0.3,0.1,0.1,1.2,1.2,1.2,0,0,4.4
"09-401","Pearce Cay Reef",-9.5,0,0.8,5.2,1.4,0,0.5,0,0.1,0.4,0.5,0,0,0,0,0,0,0,2.5,1.2,1.6,2.7,0.3,1.9,0.6,1.6,2.4,0.6,1,1.5,2.8,2.8,0,0,0,0,3.7,1.3,1.7,0.5,1.1,3.8,3.8,1.2,1.1,6.3
"09-402","Darymple (Damud) Reef",-9.6,0,0.8,5.2,1.4,0,0.5,0,0.1,0.4,0.5,0,0,0,0,0,0,0,2.5,1.2,1.6,2.7,0.3,1.9,0.6,1.6,2.4,0.6,1,1.5,2.8,2.8,0,0,0,0,3.7,1.3,1.7,0.5,1.1,3.8,3.8,1.2,1.1,6.3
"09-403","Layoak Reef",-9.9,0,0.5,4.2,1.9,0.2,0.9,0,0,0.3,0.7,0,0,0,0,0,0,0,2.3,1.2,1.6,2.8,0,1.7,0,1.1,1,0.4,0.7,1.2,2.2,2.2,0,0,0,0,2.5,0.6,0.8,0,0.8,1.5,1.5,0,0.1,5.1
"09-404","Smith Cay",-9.8,0,0.5,4.2,1.9,0.2,0.8,0,0,0.3,0.6,0,0,0,0,0,0,0,2.3,1.2,1.6,2.8,0,1.7,0,1.2,1,0.4,0.8,1.2,2.3,2.3,0,0,0,0,2.5,0.6,0.9,0,0.7,1.6,1.6,0,0.1,5.2
"09-405","Igab",-9.7,0,0.5,4.2,1.9,0.2,0.8,0,0,0.3,0.6,0,0,0,0,0,0,0,2.3,1.2,1.6,2.8,0,1.7,0,1.2,1,0.4,0.8,1.2,2.3,2.3,0,0,0,0,2.5,0.6,0.9,0,0.7,1.6,1.6,0,0.1,5.2
"09-406","Mimi Reef",-10,0,0.5,2.6,1.8,0.2,1,0,0,0.3,0.8,0,0,0,0,0,0,0,1.7,1.6,0.9,2.7,0,1.2,0,0.6,0.3,0,0,0.3,1.8,0.7,0,0,0,0,0.9,0.1,0,0,0,0.8,0.7,0,0,3.8
"09-407","Aukane Reef",-9.9,0,0.5,3.3,1.9,0.1,0.8,0,0,0.3,0.7,0,0,0,0,0,0,0,1.9,1.6,1.3,2.8,0,1.4,0.3,0.8,0.8,0,0.1,0.4,1.9,1.4,0,0,0,0,1.2,0.2,0.7,0,0.3,1.1,1,0.1,0,4
"09-408","Kabbikane Islet Reef",-9.8,0,0.5,4,1.9,0,0.6,0,0,0.3,0.6,0,0,0,0,0,0,0,2.1,1.6,1.7,2.8,0,1.6,0.6,1,1.2,0,0.1,0.5,2.1,1.9,0,0,0,0,1.5,0.3,1.2,0,0.5,1.3,1.3,0.1,0,4.1
"09-409","U/N Reef",-9.7,0,0.5,4,1.9,0,0.6,0,0,0.3,0.6,0,0,0,0,0,0,0,2.1,1.6,1.7,2.8,0,1.6,0.6,1,1.2,0,0.1,0.5,2.1,1.9,0,0,0,0,1.5,0.3,1.2,0,0.5,1.3,1.3,0.1,0,4.1
"09-410","Keats (Pentrick) Island Reef",-9.7,0,0.5,4,1.9,0,0.6,0,0,0.3,0.6,0,0,0,0,0,0,0,2.1,1.6,1.7,2.8,0,1.6,0.6,1,1.2,0,0.1,0.5,2.1,1.9,0,0,0,0,1.5,0.3,1.2,0,0.5,1.3,1.3,0.1,0,4.1
"09-411","U/N Reef",-10,0,0.5,2.6,1.8,0.2,1,0,0,0.3,0.8,0,0,0,0,0,0,0,1.7,1.6,0.9,2.7,0,1.2,0,0.6,0.3,0,0,0.3,1.8,0.7,0,0,0,0,0.9,0.1,0,0,0,0.8,0.7,0,0,3.8
"09-412","Bourke Island Reef",-9.9,0,0.5,2.6,1.8,0.2,1,0,0,0.3,0.8,0,0,0,0,0,0,0,1.7,1.6,0.9,2.7,0,1.2,0,0.6,0.3,0,0,0.3,1.8,0.7,0,0,0,0,0.9,0.1,0,0,0,0.8,0.7,0,0,3.8
"09-414","U/N Reef",-9.1,0,0.5,3.4,0.7,0,0.1,0,0.8,1.2,0,0,0,0,0,0,0,0,3.7,1.2,0.7,2.1,0.6,1.4,1.8,3.1,4.8,0.6,0.8,0.9,2,1.9,0.2,0.3,0.1,0.1,5.1,1.6,1.7,2.1,0.7,1.2,2,2,1.2,1.3
"09-415","U/N Reef",-9,0,0.3,3.4,0.7,0,0,0,0.6,1.1,0,0,0,0,0,0,0,0,3.7,1.5,0.6,2.2,0.6,1.6,2.3,3.1,5.1,0.5,0.6,0.8,2.3,2.1,0.4,0.6,0,0,5.8,1.6,1.5,2.3,0.8,1.3,2.1,2.1,2.2,2.5
"09-416","Black Rocks",-9.2,0,0.5,4.3,0.9,0,0.1,0,0.6,1.2,0.3,0,0,0,0,0,0,0,4,2.5,1.1,2.7,0.3,2.4,3.3,2.8,6.5,0.6,0.8,1.2,5.3,3,2.1,1,0.4,0,5.4,1.2,2.9,1.7,2.3,4,3.1,3.2,3.5,5.8
"09-417","Bramble Cay Reef",-9.1,0,0.5,4.2,0.9,0,0.1,0,0.6,1.4,0.3,0,0,0,0,0,0,0,4.5,3.4,0.8,3.7,0.4,3,4.4,3,6.9,0.7,0.9,3,6.5,4.7,4,1.1,0.7,0,5.6,2.1,3.1,2.8,2.5,4.8,2.6,4.5,6.9,6.2
"09-419","Campbell (Kapker) Island Reef",-9.6,0,0.6,4.9,1.5,0,0.1,0,0.3,0.7,0.3,0,0,0,0,0,0,0,2.9,1.6,1.8,2.8,0,1.6,1.3,1.5,2.8,0.5,0.8,1.4,2.9,2.9,0.3,0.3,0,0,3.1,1.1,2.3,0.4,0.7,2.7,2.7,1.8,0.8,5.2
"09-420","U/N Reef",-9.6,0,0.6,4.9,1.5,0,0.1,0,0.3,0.7,0.3,0,0,0,0,0,0,0,2.9,1.6,1.8,2.8,0,1.6,1.3,1.5,2.8,0.5,0.8,1.4,2.9,2.9,0.3,0.3,0,0,3.1,1.1,2.3,0.4,0.7,2.7,2.7,1.8,0.8,5.2
"09-421","U/N Reef",-9.5,0,0.6,4.9,1.5,0,0.1,0,0.3,0.7,0.3,0,0,0,0,0,0,0,2.9,1.6,1.8,2.8,0,1.6,1.3,1.5,2.8,0.5,0.8,1.4,2.9,2.9,0.3,0.3,0,0,3.1,1.1,2.3,0.4,0.7,2.7,2.7,1.8,0.8,5.2
"09-422","Sekmed",-9.6,0,0.6,4.9,1.5,0,0.1,0,0.3,0.7,0.3,0,0,0,0,0,0,0,2.9,1.6,1.8,2.8,0,1.6,1.3,1.5,2.8,0.5,0.8,1.4,2.9,2.9,0.3,0.3,0,0,3.1,1.1,2.3,0.4,0.7,2.7,2.7,1.8,0.8,5.2
"09-423","U/N Reef",-9.5,0,0.6,4.9,1.5,0,0.1,0,0.3,0.7,0.3,0,0,0,0,0,0,0,2.9,1.6,1.8,2.8,0,1.6,1.3,1.5,2.8,0.5,0.8,1.4,2.9,2.9,0.3,0.3,0,0,3.1,1.1,2.3,0.4,0.7,2.7,2.7,1.8,0.8,5.2
"09-424","Stephens (Ugar) Island Reef",-9.5,0,0.6,4.9,1.5,0,0.1,0,0.3,0.7,0.3,0,0,0,0,0,0,0,2.9,1.6,1.8,2.8,0,1.6,1.3,1.5,2.8,0.5,0.8,1.4,2.9,2.9,0.3,0.3,0,0,3.1,1.1,2.3,0.4,0.7,2.7,2.7,1.8,0.8,5.2
"09-425","U/N Reef",-9.5,0,0.6,4.9,1.5,0,0.1,0,0.3,0.7,0.3,0,0,0,0,0,0,0,2.9,1.6,1.8,2.8,0,1.6,1.3,1.5,2.8,0.5,0.8,1.4,2.9,2.9,0.3,0.3,0,0,3.1,1.1,2.3,0.4,0.7,2.7,2.7,1.8,0.8,5.2
"09-427","U/N Reef",-9.6,0,0.6,4.9,1.5,0,0.1,0,0.3,0.7,0.3,0,0,0,0,0,0,0,2.9,1.6,1.8,2.8,0,1.6,1.3,1.5,2.8,0.5,0.8,1.4,2.9,2.9,0.3,0.3,0,0,3.1,1.1,2.3,0.4,0.7,2.7,2.7,1.8,0.8,5.2
"09-428","Stewart Reef",-9.7,0,0.5,4,1.9,0,0.6,0,0,0.3,0.6,0,0,0,0,0,0,0,2.1,1.6,1.7,2.8,0,1.6,0.6,1,1.2,0,0.1,0.5,2.1,1.9,0,0,0,0,1.5,0.3,1.2,0,0.5,1.3,1.3,0.1,0,4.1
"09-429","U/N Reef",-9.6,0,0.6,4.9,1.5,0,0.1,0,0.3,0.7,0.3,0,0,0,0,0,0,0,2.9,1.6,1.8,2.8,0,1.6,1.3,1.5,2.8,0.5,0.8,1.4,2.9,2.9,0.3,0.3,0,0,3.1,1.1,2.3,0.4,0.7,2.7,2.7,1.8,0.8,5.2
"09-430","U/N Reef",-9.6,0,0.6,4.9,1.5,0,0.1,0,0.3,0.7,0.3,0,0,0,0,0,0,0,2.9,1.6,1.8,2.8,0,1.6,1.3,1.5,2.8,0.5,0.8,1.4,2.9,2.9,0.3,0.3,0,0,3.1,1.1,2.3,0.4,0.7,2.7,2.7,1.8,0.8,5.2
"09-431","U/N Reef",-9.6,0,0.6,4.9,1.5,0,0.1,0,0.3,0.7,0.3,0,0,0,0,0,0,0,2.9,1.6,1.8,2.8,0,1.6,1.3,1.5,2.8,0.5,0.8,1.4,2.9,2.9,0.3,0.3,0,0,3.1,1.1,2.3,0.4,0.7,2.7,2.7,1.8,0.8,5.2
"09-432","U/N Reef",-9.6,0,0.6,4.9,1.5,0,0.1,0,0.3,0.7,0.3,0,0,0,0,0,0,0,2.9,1.6,1.8,2.8,0,1.6,1.3,1.5,2.8,0.5,0.8,1.4,2.9,2.9,0.3,0.3,0,0,3.1,1.1,2.3,0.4,0.7,2.7,2.7,1.8,0.8,5.2
"09-433","Maz Maz",-9.6,0,0.5,4.3,1.7,0,0.4,0,0.1,0.5,0.5,0,0,0,0,0,0,0,2.5,1.6,1.7,2.8,0,1.6,0.9,1.2,1.8,0.2,0.4,0.9,2.4,2.3,0.1,0.1,0,0,2.1,0.6,1.6,0.2,0.6,1.9,1.9,0.8,0.3,4.5
"09-434","U/N Reef",-9.8,0,0.5,4,1.9,0,0.6,0,0,0.3,0.6,0,0,0,0,0,0,0,2.1,1.6,1.7,2.8,0,1.6,0.6,1,1.2,0,0.1,0.5,2.1,1.9,0,0,0,0,1.5,0.3,1.2,0,0.5,1.3,1.3,0.1,0,4.1
"09-435","U/N Reef",-9.6,0,0.6,4.9,1.5,0,0.1,0,0.3,0.7,0.3,0,0,0,0,0,0,0,2.9,1.6,1.8,2.8,0,1.6,1.3,1.5,2.8,0.5,0.8,1.4,2.9,2.9,0.3,0.3,0,0,3.1,1.1,2.3,0.4,0.7,2.7,2.7,1.8,0.8,5.2
"09-436","U/N Reef",-9.6,0,0.6,4.9,1.5,0,0.1,0,0.3,0.7,0.3,0,0,0,0,0,0,0,2.9,1.6,1.8,2.8,0,1.6,1.3,1.5,2.8,0.5,0.8,1.4,2.9,2.9,0.3,0.3,0,0,3.1,1.1,2.3,0.4,0.7,2.7,2.7,1.8,0.8,5.2
"09-437","Norsereb",-9.7,0,0.5,3.8,1.9,0,0.5,0,0.1,0.4,0.6,0,0,0,0,0,0,0,2.2,1.7,1.6,2.8,0,1.6,0.7,1,1.2,0,0.1,0.6,2.4,1.9,0,0,0,0,1.5,0.3,1.1,0,0.4,1.1,1.1,0.2,0,3.6
"09-438","U/N Reef",-9.7,0,0.5,3.6,1.9,0,0.3,0,0.2,0.6,0.5,0,0,0,0,0,0,0,2.2,1.9,1.4,2.9,0,1.6,0.9,1.1,1.3,0,0.1,0.7,2.7,1.8,0,0,0,0,1.5,0.2,0.9,0,0.4,0.9,0.9,0.2,0.1,3
"09-439","U/N Reef",-9.6,0,0.5,4.1,1.5,0,0.1,0,0.4,0.9,0.3,0,0,0,0,0,0,0,3.1,2.6,1.2,3,0,1.8,2.3,1.6,4,0.5,0.6,1.3,4.8,2.9,1,0.6,0,0,2.5,0.8,2.1,0,1.1,1.8,1.5,1.7,0.9,3.2
